95.081237793	42.9962844849	0.0334024354815
94.956703186	43.466884613	0.0337358042598
94.8203887939	43.9053955078	0.0334129966795
94.6602478027	44.353313446	0.0332870818675
94.5189285278	44.7058944702	0.0298206750304
94.3706359863	45.0426483154	0.0279614031315
94.1566696167	45.4828491211	0.0296352189034
93.9172821045	45.9268798828	0.028141271323
93.6408233643	46.390422821	0.026471061632
93.3526382446	46.8299217224	0.0263362415135
93.106842041	47.1775093079	0.0245581269264
92.8540496826	47.512638092	0.0242559202015
92.5874099731	47.8475227356	0.0244428198785
92.3019943237	48.1880645752	0.022760193795
92.1012191772	48.4166259766	0.023175381124
91.7033615112	48.8487091064	0.0226747207344
91.4860229492	49.0741348267	0.0226413141936
91.0654602051	49.4936637878	0.0214690286666
90.8446960449	49.7055168152	0.0215440001339
90.4016189575	50.1173553467	0.0203840378672
90.1633453369	50.3319969177	0.0193404071033
89.8062973022	50.6455039978	0.0202481485903
89.5734329224	50.8454360962	0.0217103920877
89.2327575684	51.1323204041	0.0215799659491
88.975402832	51.3453216553	0.0193212609738
88.5007781982	51.7304077148	0.0180043596774
88.2561645508	51.9258575439	0.0186322014779
88.0047531128	52.1248588562	0.0182924885303
87.7634887695	52.3142852783	0.0182644743472
87.4963989258	52.5226249695	0.0182043593377
87.2397537231	52.7215385437	0.0175206288695
86.9827880859	52.919708252	0.0176134482026
86.7046890259	53.1331062317	0.0176315419376
86.455581665	53.3234405518	0.0169633552432
86.1983032227	53.519405365	0.0168987754732
85.9265518188	53.7257766724	0.0179246552289
85.6747894287	53.9165153503	0.0188029464334
85.4213409424	54.1083374023	0.0186556912959
85.1745376587	54.2949409485	0.0176320616156
84.9209899902	54.4863548279	0.0160833522677
84.5350112915	54.7771492004	0.0148771628737
84.28074646	54.9683074951	0.0162177085876
84.0271987915	55.1585693359	0.0176378656179
83.6669692993	55.4282951355	0.0169952996075
83.4256057739	55.6085929871	0.0151933189481
83.1776580811	55.7934379578	0.0137136820704
82.9240951538	55.9820899963	0.0142437461764
82.6751098633	56.1669692993	0.0160124674439
82.1978149414	56.5204658508	0.0158802941442
81.8399581909	56.7844772339	0.0131943291053
81.596206665	56.9638328552	0.012662332505
81.2268600464	57.234954834	0.0151507258415
80.8830413818	57.4866867065	0.0154543537647
80.5308837891	57.743850708	0.0130416406319
80.1638641357	58.0111808777	0.0111938733608
79.7996520996	58.2758255005	0.0121860830113
79.5548248291	58.4534301758	0.0130923818797
79.2908706665	58.6446266174	0.0122389262542
79.0307617188	58.8327636719	0.0112494695932
78.776473999	59.0164489746	0.0112812723964
78.5087738037	59.2095985413	0.0127626303583
78.264755249	59.385471344	0.0139881987125
77.7713012695	59.7406654358	0.0126678254455
77.523399353	59.9188728333	0.0111098336056
77.2704620361	60.100479126	0.00974781066179
77.0043182373	60.2912864685	0.00933104101568
76.7430343628	60.4785919189	0.0102078467607
76.4909515381	60.6591720581	0.0116444323212
76.1152267456	60.9280776978	0.0128046292812
75.8566360474	61.1130142212	0.0114887608215
75.4721603394	61.3879966736	0.00891014840454
75.2220001221	61.5669593811	0.00960927922279
74.9749298096	61.7423019409	0.0130590200424
74.7297134399	61.9158859253	0.0126302232966
74.2447738647	62.2635154724	0.00838314555585
73.9882965088	62.447227478	0.0073325112462
73.6200332642	62.7107048035	0.00971715338528
73.144821167	63.0501708984	0.0105723580346
72.8992233276	63.2253303528	0.008311284706
72.6477661133	63.4044723511	0.00729086995125
72.2849502563	63.662563324	0.0094645768404
71.9292831421	63.915145874	0.00979265756905
71.5734329224	64.1673431396	0.00755632575601
71.2156906128	64.4204101562	0.00583062367514
70.9661560059	64.5966339111	0.0060987113975
70.4750671387	64.9427032471	0.00743567524478
70.1019058228	65.2049713135	0.00596187915653
69.6534500122	65.5193099976	0.00696010654792
69.395942688	65.6993942261	0.00845467299223
69.0101318359	65.9686889648	0.00820517726243
68.6517333984	66.218208313	0.00599105190486
68.4031829834	66.391204834	0.00454098777846
68.1386947632	66.5746231079	0.00437688222155
67.8770370483	66.7561187744	0.00510853156447
